Date,22K Rate,24K Rate,Month,Year
17/10/2013,"2,899.00","3,101.00",10,2013
18/10/2013,"2,914.00","3,117.00",10,2013
19/10/2013,"2,905.00","3,107.00",10,2013
21/10/2013,"2,923.00","3,126.50",10,2013
22/10/2013,"2,949.00","3,153.50",10,2013
23/10/2013,"2,979.00","3,186.00",10,2013
24/10/2013,"2,970.00","3,176.00",10,2013
25/10/2013,"2,917.00","3,089.00",10,2013
26/10/2013,"2,917.00","3,089.00",10,2013
28/10/2013,"2,910.00","3,081.00",10,2013
29/10/2013,"2,908.00","3,079.00",10,2013
30/10/2013,"2,908.00","3,079.00",10,2013
31/10/2013,"2,880.00","3,049.50",10,2013
01/11/2013,"2,861.00","3,029.50",11,2013
04/11/2013,"2,851.00","3,019.50",11,2013
05/11/2013,"2,845.00","3,012.50",11,2013
06/11/2013,"2,856.00","3,024.50",11,2013
07/11/2013,"2,863.00","3,032.50",11,2013
08/11/2013,"2,861.00","3,029.50",11,2013
09/11/2013,"2,858.00","3,026.50",11,2013
11/11/2013,"2,863.00","3,032.50",11,2013
12/11/2013,"2,884.00","3,054.00",11,2013
13/11/2013,"2,899.00","3,069.00",11,2013
14/11/2013,"2,917.00","3,089.00",11,2013
15/11/2013,"2,917.00","3,089.00",11,2013
16/11/2013,"2,917.00","3,089.00",11,2013
18/11/2013,"2,908.00","3,079.00",11,2013
19/11/2013,"2,889.00","3,059.00",11,2013
20/11/2013,"2,901.00","3,072.00",11,2013
21/11/2013,"2,886.00","3,056.00",11,2013
22/11/2013,"2,894.00","3,064.00",11,2013
23/11/2013,"2,884.00","3,054.00",11,2013
25/11/2013,"2,875.00","3,044.50",11,2013
26/11/2013,"2,884.00","3,054.00",11,2013
27/11/2013,"2,879.00","3,048.50",11,2013
28/11/2013,"2,870.00","3,039.50",11,2013
29/11/2013,"2,867.00","3,036.50",11,2013
30/11/2013,"2,865.00","3,034.50",11,2013
02/12/2013,"2,853.00","3,021.50",12,2013
03/12/2013,"2,840.00","3,007.00",12,2013
04/12/2013,"2,833.00","3,000.00",12,2013
05/12/2013,"2,844.00","3,011.50",12,2013
06/12/2013,"2,831.00","2,998.00",12,2013
07/12/2013,"2,832.00","2,999.00",12,2013
09/12/2013,"2,817.00","2,983.00",12,2013
10/12/2013,"2,821.00","2,987.00",12,2013
11/12/2013,"2,829.00","2,996.00",12,2013
12/12/2013,"2,826.00","2,992.00",12,2013
13/12/2013,"2,813.00","2,979.00",12,2013
14/12/2013,"2,822.00","2,988.00",12,2013
16/12/2013,"2,812.00","2,977.00",12,2013
17/12/2013,"2,809.00","2,974.00",12,2013
18/12/2013,"2,805.00","2,990.00",12,2013
19/12/2013,"2,782.00","2,975.00",12,2013
20/12/2013,"2,776.00","2,970.00",12,2013
21/12/2013,"2,784.00","2,977.00",12,2013
23/12/2013,"2,782.00","2,975.00",12,2013
24/12/2013,"2,782.00","2,975.00",12,2013
25/12/2013,"2,786.00","2,979.00",12,2013
26/12/2013,"2,786.00","2,979.00",12,2013
27/12/2013,"2,782.00","2,975.00",12,2013
28/12/2013,"2,787.00","2,980.00",12,2013
30/12/2013,"2,776.00","2,970.00",12,2013
31/12/2013,"2,760.00","2,953.00",12,2013
01/01/2014,"2,759.00","2,951.00",1,2014
02/01/2014,"2,772.00","2,965.00",1,2014
03/01/2014,"2,782.00","2,975.00",1,2014
04/01/2014,"2,782.00","2,975.00",1,2014
06/01/2014,"2,778.00","2,971.00",1,2014
07/01/2014,"2,779.00","2,972.00",1,2014
08/01/2014,"2,773.00","2,966.00",1,2014
09/01/2014,"2,770.00","2,963.00",1,2014
10/01/2014,"2,772.00","2,965.00",1,2014
11/01/2014,"2,778.00","2,971.00",1,2014
13/01/2014,"2,782.00","2,975.00",1,2014
14/01/2014,"2,765.00","2,957.50",1,2014
15/01/2014,"2,755.00","2,946.50",1,2014
16/01/2014,"2,779.00","2,972.00",1,2014
17/01/2014,"2,779.00","2,972.00",1,2014
18/01/2014,"2,796.00","2,990.00",1,2014
20/01/2014,"2,803.00","2,998.00",1,2014
21/01/2014,"2,802.00","2,997.00",1,2014
22/01/2014,"2,798.00","2,993.00",1,2014
23/01/2014,"2,793.00","2,987.00",1,2014
24/01/2014,"2,800.00","2,995.00",1,2014
25/01/2014,"2,812.00","3,008.00",1,2014
27/01/2014,"2,817.00","3,013.00",1,2014
28/01/2014,"2,803.00","2,998.00",1,2014
29/01/2014,"2,798.00","2,993.00",1,2014
30/01/2014,"2,805.00","3,000.00",1,2014
31/01/2014,"2,796.00","2,990.00",1,2014
01/02/2014,"2,800.00","2,995.00",2,2014
03/02/2014,"2,802.00","2,997.00",2,2014
04/02/2014,"2,805.00","3,000.00",2,2014
05/02/2014,"2,807.00","3,002.00",2,2014
06/02/2014,"2,810.00","3,005.00",2,2014
07/02/2014,"2,814.00","3,010.00",2,2014
08/02/2014,"2,819.00","3,015.00",2,2014
10/02/2014,"2,821.00","3,017.00",2,2014
11/02/2014,"2,826.00","3,023.00",2,2014
12/02/2014,"2,830.00","3,027.00",2,2014
13/02/2014,"2,839.00","3,036.00",2,2014
14/02/2014,"2,860.00","3,059.00",2,2014
15/02/2014,"2,862.00","3,062.00",2,2014
17/02/2014,"2,885.00","3,085.00",2,2014
18/02/2014,"2,884.00","3,085.00",2,2014
19/02/2014,"2,877.00","3,078.00",2,2014
20/02/2014,"2,886.00","3,087.00",2,2014
21/02/2014,"2,871.00","3,071.00",2,2014
22/02/2014,"2,870.00","3,070.00",2,2014
24/02/2014,"2,875.00","3,075.00",2,2014
25/02/2014,"2,876.00","3,077.00",2,2014
26/02/2014,"2,877.00","3,078.00",2,2014
27/02/2014,"2,865.00","3,065.00",2,2014
28/02/2014,"2,880.00","3,080.00",2,2014
01/03/2014,"2,868.00","3,068.00",3,2014
03/03/2014,"2,884.00","3,084.00",3,2014
04/03/2014,"2,874.00","3,074.00",3,2014
05/03/2014,"2,868.00","3,068.00",3,2014
06/03/2014,"2,842.00","3,040.00",3,2014
07/03/2014,"2,847.00","3,046.00",3,2014
08/03/2014,"2,847.00","3,045.00",3,2014
10/03/2014,"2,837.00","3,034.50",3,2014
11/03/2014,"2,835.00","3,032.00",3,2014
12/03/2014,"2,842.00","3,040.00",3,2014
13/03/2014,"2,840.00","3,037.00",3,2014
14/03/2014,"2,840.00","3,037.00",3,2014
15/03/2014,"2,840.00","3,037.00",3,2014
17/03/2014,"2,848.00","3,047.00",3,2014
18/03/2014,"2,836.00","3,029.00",3,2014
19/03/2014,"2,827.00","3,024.00",3,2014
20/03/2014,"2,802.00","2,997.00",3,2014
21/03/2014,"2,802.00","2,997.00",3,2014
22/03/2014,"2,801.00","2,996.00",3,2014
24/03/2014,"2,782.00","2,975.00",3,2014
25/03/2014,"2,749.00","2,940.00",3,2014
26/03/2014,"2,736.00","2,926.00",3,2014
27/03/2014,"2,694.00","2,881.00",3,2014
28/03/2014,"2,698.00","2,885.00",3,2014
29/03/2014,"2,700.00","2,887.00",3,2014
31/03/2014,"2,702.00","2,889.00",3,2014
01/04/2014,"2,697.00","2,884.00",4,2014
02/04/2014,"2,688.00","2,875.00",4,2014
03/04/2014,"2,715.00","2,904.00",4,2014
04/04/2014,"2,725.00","2,915.00",4,2014
05/04/2014,"2,738.00","2,929.00",4,2014
07/04/2014,"2,738.00","2,929.00",4,2014
08/04/2014,"2,749.00","2,940.00",4,2014
09/04/2014,"2,760.00","2,952.00",4,2014
10/04/2014,"2,775.00","2,969.00",4,2014
11/04/2014,"2,778.00","2,971.00",4,2014
12/04/2014,"2,787.00","2,980.00",4,2014
14/04/2014,"2,810.00","3,005.00",4,2014
15/04/2014,"2,799.00","2,994.00",4,2014
16/04/2014,"2,792.00","2,986.00",4,2014
17/04/2014,"2,801.00","2,996.00",4,2014
18/04/2014,"2,799.00","2,994.00",4,2014
19/04/2014,"2,802.00","2,997.00",4,2014
21/04/2014,"2,798.00","2,993.00",4,2014
22/04/2014,"2,809.00","3,004.00",4,2014
23/04/2014,"2,815.00","3,011.00",4,2014
24/04/2014,"2,815.00","3,011.00",4,2014
25/04/2014,"2,816.00","3,011.50",4,2014
26/04/2014,"2,823.00","3,019.50",4,2014
28/04/2014,"2,820.00","3,016.50",4,2014
29/04/2014,"2,810.00","3,005.00",4,2014
30/04/2014,"2,810.00","3,005.00",4,2014
01/05/2014,"2,814.00","3,010.00",5,2014
02/05/2014,"2,800.00","2,995.00",5,2014
03/05/2014,"2,819.00","3,014.50",5,2014
05/05/2014,"2,823.00","3,019.50",5,2014
06/05/2014,"2,821.00","3,017.50",5,2014
07/05/2014,"2,823.00","3,019.50",5,2014
08/05/2014,"2,800.00","2,995.00",5,2014
09/05/2014,"2,803.00","2,998.00",5,2014
10/05/2014,"2,801.00","2,996.00",5,2014
12/05/2014,"2,791.00","2,985.00",5,2014
13/05/2014,"2,796.00","2,990.00",5,2014
14/05/2014,"2,791.00","2,985.00",5,2014
15/05/2014,"2,794.00","2,988.00",5,2014
16/05/2014,"2,759.00","2,950.50",5,2014
17/05/2014,"2,745.00","2,935.50",5,2014
19/05/2014,"2,740.00","2,930.50",5,2014
20/05/2014,"2,726.00","2,915.50",5,2014
21/05/2014,"2,722.00","2,911.00",5,2014
22/05/2014,"2,647.00","2,831.00",5,2014
23/05/2014,"2,642.00","2,826.00",5,2014
24/05/2014,"2,645.00","2,828.50",5,2014
26/05/2014,"2,646.00","2,830.00",5,2014
27/05/2014,"2,648.00","2,832.00",5,2014
28/05/2014,"2,609.00","2,790.00",5,2014
29/05/2014,"2,588.00","2,768.00",5,2014
30/05/2014,"2,581.00","2,760.00",5,2014
31/05/2014,"2,579.00","2,758.00",5,2014
02/06/2014,"2,576.00","2,755.00",6,2014
03/06/2014,"2,563.00","2,741.00",6,2014
04/06/2014,"2,555.00","2,733.00",6,2014
05/06/2014,"2,539.00","2,715.00",6,2014
06/06/2014,"2,548.00","2,725.00",6,2014
07/06/2014,"2,539.00","2,715.00",6,2014
09/06/2014,"2,536.00","2,712.00",6,2014
10/06/2014,"2,538.00","2,714.00",6,2014
11/06/2014,"2,546.00","2,723.00",6,2014
12/06/2014,"2,545.00","2,722.00",6,2014
13/06/2014,"2,582.00","2,761.00",6,2014
14/06/2014,"2,594.00","2,774.00",6,2014
16/06/2014,"2,627.00","2,810.00",6,2014
17/06/2014,"2,596.00","2,776.00",6,2014
18/06/2014,"2,610.00","2,791.00",6,2014
19/06/2014,"2,616.00","2,798.00",6,2014
20/06/2014,"2,668.00","2,853.00",6,2014
21/06/2014,"2,686.00","2,867.00",6,2014
23/06/2014,"2,681.00","2,867.00",6,2014
24/06/2014,"2,689.00","2,876.00",6,2014
25/06/2014,"2,668.00","2,854.00",6,2014
26/06/2014,"2,668.00","2,854.00",6,2014
27/06/2014,"2,668.00","2,854.00",6,2014
28/06/2014,"2,669.00","2,855.00",6,2014
30/06/2014,"2,660.00","2,845.00",6,2014
01/07/2014,"2,688.00","2,875.00",7,2014
02/07/2014,"2,666.00","2,851.00",7,2014
03/07/2014,"2,653.00","2,837.00",7,2014
04/07/2014,"2,655.00","2,840.00",7,2014
05/07/2014,"2,658.00","2,843.00",7,2014
07/07/2014,"2,642.00","2,826.00",7,2014
08/07/2014,"2,646.00","2,830.00",7,2014
09/07/2014,"2,660.00","2,845.00",7,2014
10/07/2014,"2,715.00","2,904.00",7,2014
11/07/2014,"2,712.00","2,900.00",7,2014
12/07/2014,"2,713.00","2,902.00",7,2014
14/07/2014,"2,690.00","2,877.00",7,2014
15/07/2014,"2,670.00","2,856.00",7,2014
16/07/2014,"2,640.00","2,824.00",7,2014
17/07/2014,"2,652.00","2,836.00",7,2014
18/07/2014,"2,669.00","2,855.00",7,2014
19/07/2014,"2,669.00","2,855.00",7,2014
21/07/2014,"2,670.00","2,856.00",7,2014
22/07/2014,"2,655.00","2,840.00",7,2014
23/07/2014,"2,658.00","2,843.00",7,2014
24/07/2014,"2,641.00","2,825.00",7,2014
25/07/2014,"2,631.00","2,814.00",7,2014
26/07/2014,"2,651.00","2,835.00",7,2014
28/07/2014,"2,649.00","2,833.00",7,2014
29/07/2014,"2,654.00","2,838.00",7,2014
30/07/2014,"2,643.00","2,827.00",7,2014
31/07/2014,"2,650.00","2,834.00",7,2014
01/08/2014,"2,656.00","2,841.00",8,2014
02/08/2014,"2,668.00","2,853.00",8,2014
04/08/2014,"2,669.00","2,855.00",8,2014
05/08/2014,"2,655.00","2,840.00",8,2014
06/08/2014,"2,675.00","2,861.00",8,2014
07/08/2014,"2,699.00","2,887.00",8,2014
08/08/2014,"2,727.00","2,917.00",8,2014
09/08/2014,"2,704.00","2,892.00",8,2014
11/08/2014,"2,705.00","2,893.00",8,2014
12/08/2014,"2,711.00","2,899.00",8,2014
13/08/2014,"2,712.00","2,901.00",8,2014
14/08/2014,"2,707.00","2,895.00",8,2014
16/08/2014,"2,693.00","2,880.00",8,2014
18/08/2014,"2,684.00","2,871.00",8,2014
19/08/2014,"2,676.00","2,862.00",8,2014
20/08/2014,"2,666.00","2,851.00",8,2014
21/08/2014,"2,643.00","2,827.00",8,2014
22/08/2014,"2,628.00","2,811.00",8,2014
23/08/2014,"2,626.00","2,809.00",8,2014
25/08/2014,"2,621.00","2,803.00",8,2014
26/08/2014,"2,640.00","2,823.00",8,2014
27/08/2014,"2,632.00","2,815.00",8,2014
28/08/2014,"2,643.00","2,827.00",8,2014
29/08/2014,"2,651.00","2,835.00",8,2014
30/08/2014,"2,645.00","2,829.00",8,2014
01/09/2014,"2,638.00","2,821.00",9,2014
02/09/2014,"2,622.00","2,804.00",9,2014
03/09/2014,"2,596.00","2,777.00",9,2014
04/09/2014,"2,604.00","2,785.00",9,2014
05/09/2014,"2,591.00","2,771.00",9,2014
06/09/2014,"2,591.00","2,771.00",9,2014
08/09/2014,"2,590.00","2,770.00",9,2014
09/09/2014,"2,582.00","2,761.00",9,2014
10/09/2014,"2,589.00","2,769.00",9,2014
11/09/2014,"2,570.00","2,749.00",9,2014
12/09/2014,"2,553.00","2,730.00",9,2014
13/09/2014,"2,552.00","2,729.00",9,2014
15/09/2014,"2,559.00","2,737.00",9,2014
16/09/2014,"2,565.00","2,743.00",9,2014
17/09/2014,"2,551.00","2,728.00",9,2014
18/09/2014,"2,525.00","2,700.00",9,2014
19/09/2014,"2,518.00","2,693.00",9,2014
20/09/2014,"2,511.00","2,686.00",9,2014
22/09/2014,"2,505.00","2,679.00",9,2014
23/09/2014,"2,527.00","2,703.00",9,2014
24/09/2014,"2,526.00","2,702.00",9,2014
25/09/2014,"2,517.00","2,692.00",9,2014
26/09/2014,"2,542.00","2,719.00",9,2014
27/09/2014,"2,540.00","2,717.00",9,2014
29/09/2014,"2,551.00","2,728.00",9,2014
30/09/2014,"2,542.00","2,719.00",9,2014
01/10/2014,"2,545.00","2,722.00",10,2014
02/10/2014,"2,560.00","2,738.00",10,2014
03/10/2014,"2,550.00","2,727.00",10,2014
04/10/2014,"2,517.00","2,692.00",10,2014
06/10/2014,"2,521.00","2,696.00",10,2014
07/10/2014,"2,537.00","2,713.00",10,2014
08/10/2014,"2,554.00","2,732.00",10,2014
09/10/2014,"2,550.00","2,727.00",10,2014
10/10/2014,"2,552.00","2,729.00",10,2014
11/10/2014,"2,555.00","2,733.00",10,2014
13/10/2014,"2,563.00","2,741.00",10,2014
14/10/2014,"2,569.00","2,748.00",10,2014
15/10/2014,"2,566.00","2,744.00",10,2014
16/10/2014,"2,597.00","2,778.00",10,2014
17/10/2014,"2,589.00","2,769.00",10,2014
18/10/2014,"2,578.00","2,757.00",10,2014
20/10/2014,"2,583.00","2,763.00",10,2014
21/10/2014,"2,603.00","2,784.00",10,2014
22/10/2014,"2,591.00","2,771.00",10,2014
23/10/2014,"2,587.00","2,767.00",10,2014
24/10/2014,"2,568.00","2,746.00",10,2014
25/10/2014,"2,568.00","2,747.00",10,2014
27/10/2014,"2,564.00","2,742.00",10,2014
28/10/2014,"2,562.00","2,740.00",10,2014
29/10/2014,"2,561.00","2,739.00",10,2014
30/10/2014,"2,522.00","2,697.00",10,2014
31/10/2014,"2,463.00","2,634.00",10,2014
01/11/2014,"2,470.00","2,642.00",11,2014
03/11/2014,"2,459.00","2,630.00",11,2014
04/11/2014,"2,457.00","2,628.00",11,2014
05/11/2014,"2,422.00","2,590.00",11,2014
06/11/2014,"2,423.00","2,591.00",11,2014
07/11/2014,"2,424.00","2,592.00",11,2014
08/11/2014,"2,468.00","2,640.00",11,2014
09/11/2014,"2,468.00","2,640.00",11,2014
10/11/2014,"2,465.00","2,636.00",11,2014
11/11/2014,"2,433.00","2,602.00",11,2014
12/11/2014,"2,452.00","2,622.00",11,2014
13/11/2014,"2,447.00","2,617.00",11,2014
14/11/2014,"2,438.00","2,608.00",11,2014
15/11/2014,"2,509.00","2,683.00",11,2014
17/11/2014,"2,492.00","2,665.00",11,2014
18/11/2014,"2,515.00","2,690.00",11,2014
19/11/2014,"2,523.00","2,698.00",11,2014
20/11/2014,"2,502.00","2,676.00",11,2014
21/11/2014,"2,496.00","2,670.00",11,2014
22/11/2014,"2,504.00","2,678.00",11,2014
24/11/2014,"2,511.00","2,686.00",11,2014
25/11/2014,"2,508.00","2,682.00",11,2014
26/11/2014,"2,498.00","2,672.00",11,2014
27/11/2014,"2,496.00","2,669.00",11,2014
28/11/2014,"2,457.00","2,652.00",11,2014
29/11/2014,"2,419.00","2,635.00",11,2014
01/12/2014,"2,436.00","2,656.00",12,2014
02/12/2014,"2,456.00","2,678.00",12,2014
03/12/2014,"2,470.00","2,694.00",12,2014
04/12/2014,"2,458.00","2,681.00",12,2014
05/12/2014,"2,456.00","2,678.00",12,2014
06/12/2014,"2,443.00","2,664.00",12,2014
08/12/2014,"2,443.00","2,664.00",12,2014
09/12/2014,"2,463.00","2,686.00",12,2014
10/12/2014,"2,512.00","2,739.00",12,2014
11/12/2014,"2,498.00","2,724.00",12,2014
12/12/2014,"2,508.00","2,735.00",12,2014
13/12/2014,"2,508.00","2,735.00",12,2014
15/12/2014,"2,552.00","2,729.00",12,2014
16/12/2014,"2,549.00","2,726.00",12,2014
17/12/2014,"2,553.00","2,731.00",12,2014
18/12/2014,"2,543.00","2,720.00",12,2014
19/12/2014,"2,539.00","2,715.00",12,2014
20/12/2014,"2,548.00","2,725.00",12,2014
21/12/2014,"2,548.00","2,725.00",12,2014
22/12/2014,"2,543.00","2,720.00",12,2014
23/12/2014,"2,518.00","2,693.00",12,2014
24/12/2014,"2,514.00","2,689.00",12,2014
25/12/2014,"2,514.00","2,689.00",12,2014
26/12/2014,"2,535.00","2,711.00",12,2014
27/12/2014,"2,554.00","2,732.00",12,2014
29/12/2014,"2,554.00","2,732.00",12,2014
30/12/2014,"2,541.00","2,718.00",12,2014
31/12/2014,"2,541.00","2,718.00",12,2014
01/01/2015,"2,524.00","2,699.00",1,2015
02/01/2015,"2,523.00","2,698.00",1,2015
03/01/2015,"2,538.00","2,714.00",1,2015
05/01/2015,"2,544.00","2,721.00",1,2015
06/01/2015,"2,584.00","2,764.00",1,2015
07/01/2015,"2,589.00","2,769.00",1,2015
08/01/2015,"2,547.00","2,724.00",1,2015
09/01/2015,"2,538.00","2,714.00",1,2015
10/01/2015,"2,554.00","2,732.00",1,2015
12/01/2015,"2,562.00","2,740.00",1,2015
13/01/2015,"2,582.00","2,762.00",1,2015
14/01/2015,"2,564.00","2,742.00",1,2015
15/01/2015,"2,564.00","2,742.00",1,2015
16/01/2015,"2,613.00","2,795.00",1,2015
17/01/2015,"2,624.00","2,806.00",1,2015
19/01/2015,"2,632.00","2,815.00",1,2015
20/01/2015,"2,663.00","2,848.00",1,2015
21/01/2015,"2,678.00","2,864.00",1,2015
22/01/2015,"2,663.00","2,848.00",1,2015
23/01/2015,"2,666.00","2,851.00",1,2015
24/01/2015,"2,660.00","2,845.00",1,2015
26/01/2015,"2,660.00","2,845.00",1,2015
27/01/2015,"2,640.00","2,824.00",1,2015
28/01/2015,"2,660.00","2,845.00",1,2015
29/01/2015,"2,639.00","2,822.00",1,2015
30/01/2015,"2,633.00","2,816.00",1,2015
31/01/2015,"2,665.00","2,850.00",1,2015
02/02/2015,"2,652.00","2,836.00",2,2015
03/02/2015,"2,655.00","2,840.00",2,2015
04/02/2015,"2,619.00","2,801.00",2,2015
05/02/2015,"2,631.00","2,814.00",2,2015
06/02/2015,"2,633.00","2,816.00",2,2015
07/02/2015,"2,584.00","2,764.00",2,2015
09/02/2015,"2,593.00","2,773.00",2,2015
10/02/2015,"2,592.00","2,772.00",2,2015
11/02/2015,"2,591.00","2,771.00",2,2015
12/02/2015,"2,578.00","2,757.00",2,2015
13/02/2015,"2,579.00","2,758.00",2,2015
14/02/2015,"2,581.00","2,760.00",2,2015
16/02/2015,"2,582.00","2,762.00",2,2015
17/02/2015,"2,575.00","2,754.00",2,2015
18/02/2015,"2,538.00","2,714.00",2,2015
19/02/2015,"2,543.00","2,720.00",2,2015
20/02/2015,"2,526.00","2,702.00",2,2015
21/02/2015,"2,535.00","2,711.00",2,2015
23/02/2015,"2,510.00","2,684.00",2,2015
24/02/2015,"2,517.00","2,692.00",2,2015
25/02/2015,"2,531.00","2,707.00",2,2015
26/02/2015,"2,536.00","2,712.00",2,2015
27/02/2015,"2,516.00","2,691.00",2,2015
28/02/2015,"2,532.00","2,708.00",2,2015
02/03/2015,"2,539.00","2,715.00",3,2015
03/03/2015,"2,519.00","2,694.00",3,2015
04/03/2015,"2,516.00","2,691.00",3,2015
05/03/2015,"2,520.00","2,695.00",3,2015
06/03/2015,"2,520.00","2,695.00",3,2015
07/03/2015,"2,492.00","2,655.00",3,2015
09/03/2015,"2,479.00","2,651.00",3,2015
10/03/2015,"2,456.00","2,627.00",3,2015
11/03/2015,"2,465.00","2,636.00",3,2015
12/03/2015,"2,450.00","2,620.00",3,2015
13/03/2015,"2,464.00","2,625.00",3,2015
14/03/2015,"2,470.00","2,631.00",3,2015
16/03/2015,"2,463.00","2,624.00",3,2015
17/03/2015,"2,450.00","2,610.00",3,2015
18/03/2015,"2,435.00","2,594.00",3,2015
19/03/2015,"2,466.00","2,627.00",3,2015
20/03/2015,"2,472.00","2,633.00",3,2015
21/03/2015,"2,491.00","2,653.00",3,2015
23/03/2015,"2,484.00","2,646.00",3,2015
24/03/2015,"2,485.00","2,658.00",3,2015
25/03/2015,"2,492.00","2,665.00",3,2015
26/03/2015,"2,542.00","2,719.00",3,2015
27/03/2015,"2,516.00","2,691.00",3,2015
28/03/2015,"2,514.00","2,689.00",3,2015
30/03/2015,"2,495.00","2,668.00",3,2015
31/03/2015,"2,481.00","2,654.00",3,2015
01/04/2015,"2,481.00","2,654.00",4,2015
02/04/2015,"2,519.00","2,694.00",4,2015
03/04/2015,"2,510.00","2,685.00",4,2015
04/04/2015,"2,513.00","2,688.00",4,2015
06/04/2015,"2,551.00","2,728.00",4,2015
07/04/2015,"2,536.00","2,712.00",4,2015
08/04/2015,"2,532.00","2,708.00",4,2015
09/04/2015,"2,507.00","2,681.00",4,2015
10/04/2015,"2,517.00","2,692.00",4,2015
11/04/2015,"2,530.00","2,706.00",4,2015
13/04/2015,"2,519.00","2,694.00",4,2015
14/04/2015,"2,520.00","2,695.00",4,2015
15/04/2015,"2,508.00","2,682.00",4,2015
16/04/2015,"2,525.00","2,700.00",4,2015
17/04/2015,"2,524.00","2,699.00",4,2015
18/04/2015,"2,528.00","2,704.00",4,2015
19/04/2015,"2,528.00","2,704.00",4,2015
20/04/2015,"2,543.00","2,720.00",4,2015
21/04/2015,"2,526.00","2,702.00",4,2015
22/04/2015,"2,542.00","2,719.00",4,2015
23/04/2015,"2,524.00","2,699.00",4,2015
24/04/2015,"2,544.00","2,721.00",4,2015
25/04/2015,"2,523.00","2,698.00",4,2015
26/04/2015,"2,523.00","2,698.00",4,2015
27/04/2015,"2,528.00","2,704.00",4,2015
28/04/2015,"2,553.00","2,731.00",4,2015
29/04/2015,"2,559.00","2,737.00",4,2015
30/04/2015,"2,568.00","2,747.00",4,2015
01/05/2015,"2,525.00","2,700.00",5,2015
02/05/2015,"2,522.00","2,697.00",5,2015
03/05/2015,"2,522.00","2,697.00",5,2015
04/05/2015,"2,533.00","2,709.00",5,2015
05/05/2015,"2,538.00","2,714.00",5,2015
06/05/2015,"2,547.00","2,724.00",5,2015
07/05/2015,"2,547.00","2,724.00",5,2015
08/05/2015,"2,544.00","2,721.00",5,2015
09/05/2015,"2,557.00","2,735.00",5,2015
10/05/2015,"2,557.00","2,735.00",5,2015
11/05/2015,"2,551.00","2,728.00",5,2015
12/05/2015,"2,557.00","2,735.00",5,2015
13/05/2015,"2,572.00","2,751.00",5,2015
14/05/2015,"2,603.00","2,784.00",5,2015
15/05/2015,"2,596.00","2,777.00",5,2015
16/05/2015,"2,600.00","2,781.00",5,2015
17/05/2015,"2,600.00","2,781.00",5,2015
18/05/2015,"2,619.00","2,801.00",5,2015
19/05/2015,"2,601.00","2,782.00",5,2015
20/05/2015,"2,584.00","2,764.00",5,2015
21/05/2015,"2,582.00","2,762.00",5,2015
22/05/2015,"2,584.00","2,764.00",5,2015
23/05/2015,"2,572.00","2,751.00",5,2015
24/05/2015,"2,572.00","2,751.00",5,2015
25/05/2015,"2,573.00","2,752.00",5,2015
26/05/2015,"2,569.00","2,748.00",5,2015
27/05/2015,"2,559.00","2,737.00",5,2015
28/05/2015,"2,551.00","2,728.00",5,2015
29/05/2015,"2,552.00","2,729.00",5,2015
30/05/2015,"2,552.00","2,729.00",5,2015
31/05/2015,"2,552.00","2,729.00",5,2015
01/06/2015,"2,544.00","2,721.00",6,2015
02/06/2015,"2,552.00","2,729.00",6,2015
03/06/2015,"2,559.00","2,737.00",6,2015
04/06/2015,"2,550.00","2,727.00",6,2015
05/06/2015,"2,524.00","2,699.00",6,2015
06/06/2015,"2,521.00","2,696.00",6,2015
07/06/2015,"2,521.00","2,696.00",6,2015
08/06/2015,"2,525.00","2,701.00",6,2015
09/06/2015,"2,534.00","2,710.00",6,2015
10/06/2015,"2,534.00","2,710.00",6,2015
11/06/2015,"2,539.00","2,716.00",6,2015
12/06/2015,"2,539.00","2,715.00",6,2015
13/06/2015,"2,537.00","2,713.00",6,2015
14/06/2015,"2,537.00","2,713.00",6,2015
15/06/2015,"2,531.00","2,707.00",6,2015
16/06/2015,"2,548.00","2,725.00",6,2015
17/06/2015,"2,537.00","2,713.00",6,2015
18/06/2015,"2,555.00","2,733.00",6,2015
19/06/2015,"2,554.00","2,731.00",6,2015
20/06/2015,"2,555.00","2,733.00",6,2015
21/06/2015,"2,555.00","2,733.00",6,2015
22/06/2015,"2,540.00","2,717.00",6,2015
23/06/2015,"2,523.00","2,698.00",6,2015
24/06/2015,"2,504.00","2,678.00",6,2015
25/06/2015,"2,500.00","2,674.00",6,2015
26/06/2015,"2,499.00","2,673.00",6,2015
27/06/2015,"2,501.00","2,675.00",6,2015
28/06/2015,"2,501.00","2,675.00",6,2015
29/06/2015,"2,519.00","2,694.00",6,2015
30/06/2015,"2,509.00","2,683.00",6,2015
01/07/2015,"2,499.00","2,673.00",7,2015
02/07/2015,"2,479.00","2,651.00",7,2015
03/07/2015,"2,482.00","2,655.00",7,2015
04/07/2015,"2,488.00","2,661.00",7,2015
06/07/2015,"2,477.00","2,649.00",7,2015
07/07/2015,"2,477.00","2,649.00",7,2015
08/07/2015,"2,458.00","2,629.00",7,2015
09/07/2015,"2,476.00","2,648.00",7,2015
10/07/2015,"2,467.00","2,638.00",7,2015
11/07/2015,"2,465.00","2,636.00",7,2015
12/07/2015,"2,465.00","2,636.00",7,2015
13/07/2015,"2,460.00","2,631.00",7,2015
14/07/2015,"2,457.00","2,628.00",7,2015
15/07/2015,"2,458.00","2,629.00",7,2015
16/07/2015,"2,450.00","2,620.00",7,2015
